order_id,order_date,order_timestamp,order_hour,day_of_week,weekend_flag,shift,customer_id,store_id,rider_id,city,channel,payment_method,campaign,weather_condition,peak_hour_flag,order_status,items_ordered,items_fulfilled,stockout_line_items,subtotal_before_discount,item_discount_amount,order_discount_amount,delivery_fee,tax_amount,gross_order_value,refund_amount,net_revenue,gross_margin,distance_km,promised_delivery_minutes,picking_start_timestamp,picking_end_timestamp,packing_end_timestamp,rider_assigned_timestamp,dispatch_timestamp,delivered_timestamp,cancelled_timestamp,picking_minutes,packing_minutes,rider_assignment_minutes,travel_minutes,actual_delivery_minutes,sla_status,cancellation_stage,cancellation_reason,customer_rating
ORD0019825,2026-04-05,2026-04-05 15:22:29,15,Sunday,Y,Evening,CUST002154,MFC011,RDR00121,Mumbai,Android,UPI,Membership Offer,Clear,N,Delivered,1,1,0,256.68,30.65,11.3,30.0,5.37,250.1,0.0,250.1,36.01,4.45,38,2026-04-05 15:23:01,2026-04-05 15:26:10,2026-04-05 15:28:46,2026-04-05 15:26:06,2026-04-05 15:30:58,2026-04-05 15:45:01,,3.14,2.6,3.63,14.05,22.54,Within SLA,,,3.6
ORD0019826,2026-04-27,2026-04-27 13:35:33,13,Monday,N,Morning,CUST004389,MFC014,RDR00164,Hyderabad,iOS,UPI,Weekend Saver,Cloudy,Y,Delivered,3,3,0,1785.0,195.84,0.0,0.0,39.73,1628.89,0.0,1628.89,361.74,0.83,28,2026-04-27 13:37:50,2026-04-27 13:40:19,2026-04-27 13:43:52,2026-04-27 13:38:52,2026-04-27 13:45:18,2026-04-27 13:51:31,,2.47,3.56,3.32,6.22,15.98,Within SLA,,,3.3
ORD0019827,2026-05-05,2026-05-05 09:50:06,9,Tuesday,N,Morning,CUST001059,MFC007,RDR00078,Delhi NCR,Android,Wallet,No Campaign,Clear,Y,Partially Delivered,10,9,1,2142.25,50.01,0.0,0.0,52.31,2144.55,214.45,1930.1,480.84,3.88,38,2026-05-05 09:51:02,2026-05-05 10:03:30,2026-05-05 10:07:36,2026-05-05 09:58:19,2026-05-05 10:08:07,2026-05-05 10:28:16,,12.45,4.11,8.23,20.15,38.17,SLA Breach,,,2.2
ORD0019828,2026-05-14,2026-05-14 12:32:58,12,Thursday,N,Morning,CUST002661,MFC005,RDR00056,Bengaluru,iOS,UPI,No Campaign,Clear,Y,Delivered,10,10,0,3117.36,272.84,0.0,0.0,71.11,2915.63,0.0,2915.63,882.15,2.44,28,2026-05-14 12:34:58,2026-05-14 12:48:33,2026-05-14 12:53:03,2026-05-14 12:36:12,2026-05-14 12:54:45,2026-05-14 13:05:24,,13.58,4.5,3.25,10.65,32.45,SLA Breach,,,3.4
ORD0019829,2026-06-06,2026-06-06 08:12:50,8,Saturday,Y,Morning,CUST000462,MFC017,RDR00197,Pune,iOS,UPI,No Campaign,Clear,Y,Delivered,7,7,0,6028.38,461.24,0.0,0.0,139.18,5706.32,0.0,5706.32,1113.4,4.03,38,2026-06-06 08:15:17,2026-06-06 08:25:55,2026-06-06 08:28:06,2026-06-06 08:17:59,2026-06-06 08:29:47,2026-06-06 08:49:03,,10.63,2.18,5.16,19.27,36.22,Within SLA,,,3.9
ORD0019830,2026-06-12,2026-06-12 08:00:05,8,Friday,N,Morning,CUST007753,MFC001,RDR00012,Bengaluru,iOS,UPI,No Campaign,Clear,Y,Delivered,1,1,0,25.21,2.49,0.0,30.0,0.57,53.29,0.0,53.29,3.47,2.44,28,2026-06-12 08:02:10,2026-06-12 08:07:03,2026-06-12 08:09:18,2026-06-12 08:04:54,2026-06-12 08:11:17,2026-06-12 08:23:39,,4.9,2.25,4.83,12.37,23.58,Within SLA,,,3.6
ORD0019831,2026-05-30,2026-05-30 16:18:38,16,Saturday,Y,Evening,CUST006273,MFC004,RDR00042,Bengaluru,Android,Wallet,No Campaign,Cloudy,N,Delivered,1,1,0,113.27,1.55,0.0,15.0,2.79,129.51,0.0,129.51,31.15,0.86,28,2026-05-30 16:20:26,2026-05-30 16:22:53,2026-05-30 16:26:29,2026-05-30 16:19:32,2026-05-30 16:27:09,2026-05-30 16:31:13,,2.44,3.61,0.9,4.06,12.59,Within SLA,,,4.8
ORD0019832,2026-06-13,2026-06-13 19:17:45,19,Saturday,Y,Evening,CUST006973,MFC007,RDR00080,Delhi NCR,Android,Credit/Debit Card,Weekend Saver,Cloudy,Y,Partially Delivered,7,6,1,492.8,35.47,0.0,25.0,11.43,493.76,70.54,423.22,103.36,1.51,28,2026-06-13 19:22:36,2026-06-13 19:32:57,2026-06-13 19:36:30,2026-06-13 19:23:54,2026-06-13 19:37:09,2026-06-13 19:51:24,,10.36,3.55,6.15,14.25,33.66,SLA Breach,,,1.3
ORD0019833,2026-06-26,2026-06-26 23:55:55,23,Friday,N,Night,CUST003398,MFC003,RDR00029,Bengaluru,Mobile Web,Wallet,No Campaign,Heavy Rain,N,Delivered,4,4,0,1072.61,81.95,0.0,0.0,24.77,1015.43,0.0,1015.43,358.66,0.39,45,2026-06-26 23:59:41,2026-06-27 00:03:51,2026-06-27 00:08:57,2026-06-27 00:02:57,2026-06-27 00:11:08,2026-06-27 00:16:10,,4.15,5.11,7.04,5.03,20.26,Within SLA,,,5.0
ORD0019834,2026-05-29,2026-05-29 12:19:02,12,Friday,N,Morning,CUST005887,MFC007,RDR00079,Delhi NCR,Android,UPI,Weekend Saver,Clear,Y,Delivered,1,1,0,170.53,30.27,0.0,25.0,3.51,168.77,0.0,168.77,12.6,3.25,38,2026-05-29 12:21:26,2026-05-29 12:25:53,2026-05-29 12:28:25,2026-05-29 12:24:40,2026-05-29 12:30:14,2026-05-29 12:45:15,,4.45,2.54,5.64,15.01,26.22,Within SLA,,,3.0
ORD0019835,2026-04-23,2026-04-23 06:06:05,6,Thursday,N,Morning,CUST000935,MFC010,RDR00111,Mumbai,Android,UPI,Weekend Saver,Cloudy,N,Partially Delivered,5,3,1,256.82,10.75,0.0,30.0,6.15,282.22,112.89,169.33,100.47,1.13,28,2026-04-23 06:07:26,2026-04-23 06:14:20,2026-04-23 06:17:46,2026-04-23 06:08:31,2026-04-23 06:19:18,2026-04-23 06:30:00,,6.9,3.43,2.45,10.69,23.92,Within SLA,,,2.1
ORD0019836,2026-04-03,2026-04-03 19:28:10,19,Friday,N,Evening,CUST002678,MFC011,RDR00130,Mumbai,Android,Cash on Delivery,No Campaign,Clear,Y,Delivered,3,3,0,987.75,68.3,0.0,0.0,22.99,942.44,0.0,942.44,248.25,1.54,28,2026-04-03 19:31:12,2026-04-03 19:38:47,2026-04-03 19:41:38,2026-04-03 19:37:55,2026-04-03 19:42:48,2026-04-03 19:50:37,,7.57,2.85,9.75,7.81,22.45,Within SLA,,,3.4
ORD0019837,2026-06-28,2026-06-28 12:24:38,12,Sunday,Y,Morning,CUST007180,MFC007,RDR00084,Delhi NCR,Android,Cash on Delivery,No Campaign,Clear,Y,Delivered,5,5,0,1109.54,73.23,0.0,0.0,25.91,1062.22,0.0,1062.22,360.09,1.7,28,2026-06-28 12:25:32,2026-06-28 12:31:58,2026-06-28 12:35:26,2026-06-28 12:31:42,2026-06-28 12:37:31,2026-06-28 12:46:18,,6.44,3.45,7.07,8.78,21.67,Within SLA,,,4.2
ORD0019838,2026-04-17,2026-04-17 20:16:17,20,Friday,N,Evening,CUST003485,MFC016,RDR00188,Chennai,Android,UPI,No Campaign,Clear,Y,Delivered,4,4,0,513.16,12.16,0.0,0.0,12.53,513.53,0.0,513.53,140.15,1.18,28,2026-04-17 20:19:14,2026-04-17 20:27:31,2026-04-17 20:30:25,2026-04-17 20:20:55,2026-04-17 20:32:27,2026-04-17 20:42:48,,8.29,2.9,4.64,10.34,26.52,Within SLA,,,2.6
ORD0019839,2026-05-30,2026-05-30 19:30:48,19,Saturday,Y,Evening,CUST003891,MFC018,RDR00205,Pune,iOS,Wallet,No Campaign,Clear,Y,Delivered,2,2,0,248.78,5.87,0.0,30.0,6.07,278.98,0.0,278.98,65.94,7.12,38,2026-05-30 19:33:28,2026-05-30 19:36:45,2026-05-30 19:39:39,2026-05-30 19:36:12,2026-05-30 19:40:35,2026-05-30 20:07:59,,3.29,2.9,5.41,27.4,37.19,Within SLA,,,4.2
ORD0019840,2026-06-09,2026-06-09 18:02:06,18,Tuesday,N,Evening,CUST006207,MFC006,RDR00063,Delhi NCR,Desktop Web,Credit/Debit Card,Weekend Saver,Clear,Y,Delivered,3,3,0,646.78,117.38,0.0,0.0,13.23,542.63,0.0,542.63,149.91,1.52,28,2026-06-09 18:06:22,2026-06-09 18:10:53,2026-06-09 18:13:10,2026-06-09 18:06:06,2026-06-09 18:14:49,2026-06-09 18:24:56,,4.53,2.27,4.01,10.12,22.84,Within SLA,,,3.6
ORD0019841,2026-05-21,2026-05-21 16:17:40,16,Thursday,N,Evening,CUST004202,MFC014,RDR00163,Hyderabad,iOS,UPI,No Campaign,Cloudy,N,Delivered,4,4,0,892.41,25.55,0.0,0.0,21.67,888.53,0.0,888.53,160.43,2.85,28,2026-05-21 16:18:10,2026-05-21 16:25:12,2026-05-21 16:28:07,2026-05-21 16:18:10,2026-05-21 16:29:48,2026-05-21 16:40:52,,7.05,2.91,0.5,11.07,23.21,Within SLA,,,3.4
ORD0019842,2026-04-12,2026-04-12 20:39:21,20,Sunday,Y,Evening,CUST002506,MFC003,RDR00026,Bengaluru,Android,UPI,Membership Offer,Clear,Y,Delivered,6,6,0,927.55,58.1,43.47,0.0,20.65,846.63,0.0,846.63,137.94,0.55,28,2026-04-12 20:42:12,2026-04-12 20:52:38,2026-04-12 20:56:54,2026-04-12 20:46:11,2026-04-12 20:58:13,2026-04-12 21:03:35,,10.44,4.26,6.84,5.37,24.25,Within SLA,,,3.7
ORD0019843,2026-04-10,2026-04-10 10:14:41,10,Friday,N,Morning,CUST000716,MFC017,RDR00196,Pune,Android,UPI,No Campaign,Light Rain,N,Partially Delivered,2,1,1,60.9,0.9,0.0,30.0,1.5,91.5,45.75,45.75,14.4,1.02,28,2026-04-10 10:15:47,2026-04-10 10:19:33,2026-04-10 10:20:50,2026-04-10 10:18:54,2026-04-10 10:22:07,2026-04-10 10:31:24,,3.76,1.28,4.22,9.28,16.73,Within SLA,,,3.6
ORD0019844,2026-04-19,2026-04-19 07:30:41,7,Sunday,Y,Morning,CUST007753,MFC004,RDR00046,Bengaluru,Android,Credit/Debit Card,No Campaign,Heavy Rain,N,Delivered,5,5,0,835.67,71.23,0.0,0.0,19.11,783.55,0.0,783.55,154.46,0.4,45,2026-04-19 07:35:00,2026-04-19 07:43:14,2026-04-19 07:47:27,2026-04-19 07:36:49,2026-04-19 07:49:31,2026-04-19 07:52:31,,8.23,4.23,6.14,3.0,21.84,Within SLA,,,3.8
ORD0019845,2026-04-14,2026-04-14 20:50:58,20,Tuesday,N,Evening,CUST004228,MFC011,RDR00132,Mumbai,Android,UPI,New User Offer,Clear,Y,Delivered,2,2,0,383.08,31.02,35.21,30.0,7.92,354.77,0.0,354.77,55.16,2.85,28,2026-04-14 20:51:28,2026-04-14 20:55:50,2026-04-14 20:58:58,2026-04-14 20:56:27,2026-04-14 21:00:19,2026-04-14 21:12:32,,4.37,3.14,5.5,12.21,21.57,Within SLA,,,3.7
ORD0019846,2026-04-11,2026-04-11 18:56:19,18,Saturday,Y,Evening,CUST004273,MFC018,RDR00215,Pune,iOS,Wallet,No Campaign,Clear,Y,Delivered,5,5,0,613.13,56.58,0.0,0.0,13.91,570.46,0.0,570.46,172.28,1.32,28,2026-04-11 18:58:07,2026-04-11 19:03:56,2026-04-11 19:08:13,2026-04-11 19:00:18,2026-04-11 19:09:41,2026-04-11 19:19:17,,5.81,4.29,3.99,9.61,22.98,Within SLA,,,3.8
ORD0019847,2026-05-05,2026-05-05 17:13:16,17,Tuesday,N,Evening,CUST007895,MFC013,RDR00149,Hyderabad,Android,UPI,No Campaign,Light Rain,N,Delivered,5,5,0,1239.98,82.55,0.0,0.0,28.94,1186.37,0.0,1186.37,197.51,3.25,38,2026-05-05 17:17:17,2026-05-05 17:24:32,2026-05-05 17:27:41,2026-05-05 17:16:47,2026-05-05 17:28:57,2026-05-05 17:44:12,,7.25,3.14,3.53,15.26,30.95,Within SLA,,,2.6
ORD0019848,2026-06-26,2026-06-26 09:24:28,9,Friday,N,Morning,CUST000011,MFC017,RDR00204,Pune,iOS,UPI,New User Offer,Cloudy,Y,Partially Delivered,14,13,1,3171.6,304.53,120.0,0.0,68.68,2815.75,201.12,2614.63,914.21,0.77,28,2026-06-26 09:27:51,2026-06-26 09:48:46,2026-06-26 09:53:01,2026-06-26 09:29:43,2026-06-26 09:54:57,2026-06-26 10:04:53,,20.91,4.25,5.26,9.93,40.42,SLA Breach,,,3.7
ORD0019849,2026-05-21,2026-05-21 23:21:27,23,Thursday,N,Night,CUST003293,MFC010,RDR00119,Mumbai,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,10,10,0,2205.74,121.03,0.0,0.0,52.12,2136.83,0.0,2136.83,540.46,2.28,28,2026-05-21 23:23:49,2026-05-21 23:33:32,2026-05-21 23:36:35,2026-05-21 23:21:57,2026-05-21 23:38:13,2026-05-21 23:45:25,,9.71,3.05,0.5,7.2,23.97,Within SLA,,,3.9
ORD0019850,2026-04-21,2026-04-21 18:22:11,18,Tuesday,N,Evening,CUST002759,MFC006,RDR00067,Delhi NCR,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,7,7,0,1625.3,128.42,0.0,0.0,37.42,1534.3,0.0,1534.3,260.47,1.62,28,2026-04-21 18:26:06,2026-04-21 18:35:04,2026-04-21 18:38:24,2026-04-21 18:30:10,2026-04-21 18:39:55,2026-04-21 18:49:08,,8.97,3.32,7.99,9.22,26.96,Within SLA,,,3.3
ORD0019851,2026-06-29,2026-06-29 19:50:01,19,Monday,N,Evening,CUST007647,MFC016,RDR00186,Chennai,Android,UPI,Free Delivery,Cloudy,Y,Partially Delivered,7,5,1,1853.18,42.14,0.0,0.0,45.28,1856.32,530.38,1325.94,557.93,1.25,28,2026-06-29 19:53:43,2026-06-29 20:01:28,2026-06-29 20:05:04,2026-06-29 19:58:59,2026-06-29 20:06:31,2026-06-29 20:12:44,,7.76,3.6,8.97,6.21,22.72,Within SLA,,,3.3
ORD0019852,2026-04-07,2026-04-07 15:31:04,15,Tuesday,N,Evening,CUST005920,MFC004,RDR00047,Bengaluru,Mobile Web,Net Banking,No Campaign,Clear,N,Delivered,6,6,0,618.66,49.53,0.0,0.0,14.23,583.36,0.0,583.36,189.86,0.78,28,2026-04-07 15:33:08,2026-04-07 15:43:29,2026-04-07 15:47:39,2026-04-07 15:33:48,2026-04-07 15:49:01,2026-04-07 15:53:46,,10.34,4.17,2.75,4.74,22.7,Within SLA,,,4.1
ORD0019853,2026-06-17,2026-06-17 21:24:12,21,Wednesday,N,Evening,CUST000706,MFC007,RDR00083,Delhi NCR,iOS,UPI,Category Deal,Clear,Y,Delivered,10,10,0,1063.98,143.18,0.0,0.0,23.02,943.82,0.0,943.82,226.76,3.01,38,2026-06-17 21:28:15,2026-06-17 21:38:16,2026-06-17 21:42:52,2026-06-17 21:32:27,2026-06-17 21:44:09,2026-06-17 21:57:10,,10.02,4.59,8.26,13.02,32.98,Within SLA,,,4.6
ORD0019854,2026-05-18,2026-05-18 21:45:09,21,Monday,N,Evening,CUST002215,MFC004,RDR00037,Bengaluru,iOS,UPI,Weekend Saver,Cloudy,Y,Delivered,3,3,0,390.27,45.18,0.0,30.0,8.63,383.72,0.0,383.72,114.99,4.36,38,2026-05-18 21:46:39,2026-05-18 21:55:20,2026-05-18 21:58:28,2026-05-18 21:52:56,2026-05-18 22:00:06,2026-05-18 22:19:22,,8.7,3.13,7.79,19.26,34.22,Within SLA,,,5.0
ORD0019855,2026-06-19,2026-06-19 11:38:43,11,Friday,N,Morning,CUST005152,MFC012,RDR00136,Hyderabad,Android,UPI,No Campaign,Clear,N,Delivered,7,7,0,2719.93,204.34,0.0,0.0,62.89,2578.48,0.0,2578.48,800.5,1.62,28,2026-06-19 11:40:13,2026-06-19 11:49:30,2026-06-19 11:52:40,2026-06-19 11:42:02,2026-06-19 11:54:45,2026-06-19 11:59:52,,9.29,3.16,3.32,5.12,21.16,Within SLA,,,3.9
ORD0019856,2026-05-05,2026-05-05 09:54:35,9,Tuesday,N,Morning,CUST007906,MFC018,RDR00208,Pune,Android,UPI,No Campaign,Light Rain,Y,Delivered,8,8,0,954.08,78.86,0.0,0.0,21.88,897.1,0.0,897.1,253.42,0.67,28,2026-05-05 09:56:09,2026-05-05 10:09:00,2026-05-05 10:14:10,2026-05-05 09:59:43,2026-05-05 10:16:15,2026-05-05 10:24:52,,12.85,5.17,5.13,8.61,30.28,SLA Breach,,,2.5
ORD0019857,2026-05-09,2026-05-09 23:37:11,23,Saturday,Y,Night,CUST000897,MFC003,RDR00036,Bengaluru,Android,UPI,New User Offer,Clear,N,Delivered,7,7,0,775.56,59.88,71.57,0.0,16.1,660.21,0.0,660.21,60.32,2.53,28,2026-05-09 23:39:41,2026-05-09 23:45:07,2026-05-09 23:48:03,2026-05-09 23:40:57,2026-05-09 23:49:58,2026-05-09 23:57:57,,5.44,2.93,3.77,7.99,20.77,Within SLA,,,3.3
ORD0019858,2026-04-24,2026-04-24 19:44:06,19,Friday,N,Evening,CUST007753,MFC002,RDR00022,Bengaluru,Android,UPI,No Campaign,Cloudy,Y,Delivered,5,5,0,808.56,41.88,0.0,0.0,19.17,785.85,0.0,785.85,275.31,1.5,28,2026-04-24 19:46:46,2026-04-24 19:56:33,2026-04-24 20:00:42,2026-04-24 19:48:33,2026-04-24 20:01:47,2026-04-24 20:10:04,,9.79,4.16,4.46,8.28,25.98,Within SLA,,,3.5
ORD0019859,2026-04-04,2026-04-04 11:19:11,11,Saturday,Y,Morning,CUST002110,MFC013,RDR00156,Hyderabad,iOS,UPI,No Campaign,Clear,N,Delivered,5,5,0,423.07,34.74,0.0,20.0,9.71,418.04,0.0,418.04,118.34,3.16,38,2026-04-04 11:22:07,2026-04-04 11:27:05,2026-04-04 11:30:00,2026-04-04 11:21:52,2026-04-04 11:31:05,2026-04-04 11:41:15,,4.98,2.92,2.69,10.17,22.08,Within SLA,,,3.1
ORD0019860,2026-06-26,2026-06-26 10:42:52,10,Friday,N,Morning,CUST003181,MFC015,RDR00170,Chennai,Android,UPI,Weekend Saver,Clear,N,Delivered,3,3,0,151.29,15.04,0.0,15.0,3.41,154.66,0.0,154.66,40.89,0.85,20,2026-06-26 10:44:39,2026-06-26 10:50:11,2026-06-26 10:54:05,2026-06-26 10:46:56,2026-06-26 10:56:05,2026-06-26 11:04:06,,5.54,3.9,4.08,8.01,21.23,SLA Breach,,,4.4
ORD0019861,2026-05-07,2026-05-07 17:04:52,17,Thursday,N,Evening,CUST006240,MFC004,RDR00041,Bengaluru,iOS,UPI,No Campaign,Clear,N,Delivered,4,4,0,2381.87,71.57,0.0,0.0,57.76,2368.06,0.0,2368.06,598.36,2.34,28,2026-05-07 17:07:23,2026-05-07 17:15:23,2026-05-07 17:19:30,2026-05-07 17:06:42,2026-05-07 17:20:24,2026-05-07 17:28:13,,7.99,4.13,1.84,7.81,23.36,Within SLA,,,3.0
ORD0019862,2026-05-22,2026-05-22 18:04:10,18,Friday,N,Evening,CUST003306,MFC014,,Hyderabad,Mobile Web,UPI,No Campaign,Clear,Y,Cancelled,6,6,0,571.2,41.16,0.0,0.0,13.25,543.29,543.29,0.0,155.52,2.57,28,2026-05-22 18:06:36,,,,,,2026-05-22 18:09:20,,,,,,Not Applicable,After Packing,No Delivery Partner,3.9
ORD0019863,2026-04-30,2026-04-30 19:20:13,19,Thursday,N,Evening,CUST007038,MFC008,RDR00087,Delhi NCR,iOS,UPI,No Campaign,Cloudy,Y,Delivered,3,3,0,1043.56,55.03,0.0,0.0,24.71,1013.24,0.0,1013.24,258.4,2.21,28,2026-04-30 19:21:26,2026-04-30 19:23:28,2026-04-30 19:26:05,2026-04-30 19:26:06,2026-04-30 19:26:52,2026-04-30 19:38:57,,2.04,2.61,5.9,12.08,18.74,Within SLA,,,3.1
ORD0019864,2026-04-14,2026-04-14 10:33:14,10,Tuesday,N,Morning,CUST001333,MFC001,RDR00002,Bengaluru,Android,Credit/Debit Card,Free Delivery,Heavy Rain,N,Delivered,2,2,0,643.16,60.2,0.0,0.0,14.57,597.53,0.0,597.53,122.88,2.56,45,2026-04-14 10:35:59,2026-04-14 10:41:19,2026-04-14 10:45:04,2026-04-14 10:39:10,2026-04-14 10:45:51,2026-04-14 11:02:20,,5.33,3.76,5.95,16.47,29.1,Within SLA,,,4.6
ORD0019865,2026-05-29,2026-05-29 09:03:29,9,Friday,N,Morning,CUST003870,MFC007,RDR00083,Delhi NCR,iOS,Credit/Debit Card,No Campaign,Cloudy,Y,Delivered,2,2,0,480.94,35.99,0.0,30.0,11.12,486.07,0.0,486.07,61.55,0.45,28,2026-05-29 09:07:11,2026-05-29 09:10:37,2026-05-29 09:14:15,2026-05-29 09:08:44,2026-05-29 09:16:09,2026-05-29 09:21:55,,3.43,3.64,5.26,5.76,18.44,Within SLA,,,3.5
ORD0019866,2026-05-30,2026-05-30 09:35:36,9,Saturday,Y,Morning,CUST007015,MFC006,RDR00064,Delhi NCR,iOS,Net Banking,No Campaign,Clear,Y,Delivered,4,4,0,1765.15,39.55,0.0,0.0,43.14,1768.74,0.0,1768.74,494.99,0.5,28,2026-05-30 09:38:54,2026-05-30 09:43:18,2026-05-30 09:46:57,2026-05-30 09:41:25,2026-05-30 09:48:23,2026-05-30 09:55:21,,4.41,3.65,5.82,6.98,19.77,Within SLA,,,2.9
ORD0019867,2026-05-18,2026-05-18 12:57:37,12,Monday,N,Morning,CUST001710,MFC013,RDR00149,Hyderabad,Android,Cash on Delivery,Weekend Saver,Cloudy,Y,Delivered,4,4,0,579.38,30.54,0.0,0.0,13.72,562.56,0.0,562.56,204.98,2.36,28,2026-05-18 12:59:24,2026-05-18 13:05:25,2026-05-18 13:09:11,2026-05-18 13:06:44,2026-05-18 13:10:32,2026-05-18 13:23:27,,6.01,3.76,9.12,12.91,25.85,Within SLA,,,2.8
ORD0019868,2026-06-20,2026-06-20 08:42:46,8,Saturday,Y,Morning,CUST005894,MFC009,RDR00104,Mumbai,iOS,UPI,No Campaign,Clear,Y,Delivered,1,1,0,39.08,0.69,0.0,25.0,0.96,64.35,0.0,64.35,9.56,2.59,28,2026-06-20 08:44:25,2026-06-20 08:47:47,2026-06-20 08:51:16,2026-06-20 08:47:39,2026-06-20 08:51:49,2026-06-20 09:06:20,,3.36,3.5,4.88,14.52,23.57,Within SLA,,,3.4
ORD0019869,2026-05-16,2026-05-16 10:43:37,10,Saturday,Y,Morning,CUST000413,MFC001,RDR00007,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,5,5,0,907.5,28.37,0.0,0.0,21.98,901.11,0.0,901.11,256.93,0.84,28,2026-05-16 10:44:07,2026-05-16 10:50:26,2026-05-16 10:54:02,2026-05-16 10:44:07,2026-05-16 10:55:51,2026-05-16 11:02:45,,6.32,3.61,0.5,6.91,19.15,Within SLA,,,3.0
ORD0019870,2026-04-04,2026-04-04 20:46:00,20,Saturday,Y,Evening,CUST003192,MFC007,RDR00081,Delhi NCR,iOS,Cash on Delivery,No Campaign,Light Rain,Y,Delivered,6,6,0,1199.58,63.57,0.0,0.0,28.4,1164.41,0.0,1164.41,301.87,5.39,38,2026-04-04 20:49:44,2026-04-04 20:59:17,2026-04-04 21:03:57,2026-04-04 20:47:54,2026-04-04 21:05:54,2026-04-04 21:35:19,,9.54,4.68,1.91,29.41,49.32,SLA Breach,,,3.5
ORD0019871,2026-04-20,2026-04-20 17:02:43,17,Monday,N,Evening,CUST002620,MFC007,RDR00082,Delhi NCR,Android,UPI,No Campaign,Cloudy,N,Delivered,3,3,0,1191.18,88.36,0.0,0.0,27.57,1130.39,0.0,1130.39,327.8,4.16,38,2026-04-20 17:05:14,2026-04-20 17:11:16,2026-04-20 17:14:38,2026-04-20 17:04:36,2026-04-20 17:16:17,2026-04-20 17:35:06,,6.03,3.37,1.9,18.82,32.39,Within SLA,,,2.1
ORD0019872,2026-06-10,2026-06-10 18:58:59,18,Wednesday,N,Evening,CUST000440,MFC001,RDR00007,Bengaluru,Android,Wallet,Free Delivery,Clear,Y,Delivered,7,7,0,982.75,49.78,0.0,0.0,23.32,956.29,0.0,956.29,185.8,3.55,38,2026-06-10 19:00:01,2026-06-10 19:10:18,2026-06-10 19:13:32,2026-06-10 19:06:09,2026-06-10 19:15:33,2026-06-10 19:30:37,,10.28,3.24,7.17,15.07,31.65,Within SLA,,,4.1
ORD0019873,2026-05-15,2026-05-15 17:40:24,17,Friday,N,Evening,CUST001358,MFC008,RDR00089,Delhi NCR,Android,Cash on Delivery,New User Offer,Clear,N,Delivered,8,8,0,3323.33,144.06,120.0,0.0,76.48,3135.75,0.0,3135.75,612.37,0.63,28,2026-05-15 17:44:05,2026-05-15 17:54:13,2026-05-15 17:58:04,2026-05-15 17:43:52,2026-05-15 17:58:44,2026-05-15 18:02:11,,10.14,3.85,3.47,3.45,21.8,Within SLA,,,3.5
ORD0019874,2026-06-02,2026-06-02 13:15:20,13,Tuesday,N,Morning,CUST007817,MFC001,RDR00002,Bengaluru,Android,UPI,No Campaign,Cloudy,Y,Delivered,19,19,0,6369.97,417.08,0.0,0.0,148.82,6101.71,0.0,6101.71,1447.28,1.82,28,2026-06-02 13:19:52,2026-06-02 13:41:39,2026-06-02 13:46:20,2026-06-02 13:22:36,2026-06-02 13:47:44,2026-06-02 13:59:19,,21.78,4.68,7.27,11.58,44.0,SLA Breach,,,4.9
ORD0019875,2026-04-07,2026-04-07 19:41:26,19,Tuesday,N,Evening,CUST004159,MFC013,,Hyderabad,iOS,Cash on Delivery,Membership Offer,Clear,Y,Cancelled,3,3,0,823.46,31.86,39.58,0.0,18.8,770.82,0.0,770.82,201.18,1.44,28,2026-04-07 19:43:06,,,,,,2026-04-07 19:49:27,,,,,,Not Applicable,During Picking,Customer Cancelled,
ORD0019876,2026-05-19,2026-05-19 06:12:58,6,Tuesday,N,Morning,CUST002891,MFC006,RDR00069,Delhi NCR,Android,UPI,Membership Offer,Clear,N,Delivered,6,6,0,1590.07,88.96,75.06,0.0,35.65,1461.7,0.0,1461.7,287.65,0.7,28,2026-05-19 06:13:30,2026-05-19 06:22:02,2026-05-19 06:25:38,2026-05-19 06:15:12,2026-05-19 06:26:26,2026-05-19 06:30:46,,8.54,3.6,2.24,4.33,17.82,Within SLA,,,4.5
ORD0019877,2026-05-08,2026-05-08 20:10:32,20,Friday,N,Evening,CUST007736,MFC008,RDR00092,Delhi NCR,Android,Wallet,No Campaign,Clear,Y,Partially Delivered,5,4,1,2399.06,218.39,0.0,0.0,54.52,2235.19,447.04,1788.15,421.17,1.58,28,2026-05-08 20:15:55,2026-05-08 20:22:12,2026-05-08 20:26:27,2026-05-08 20:13:30,2026-05-08 20:26:58,2026-05-08 20:37:16,,6.29,4.25,2.98,10.3,26.74,Within SLA,,,2.5
ORD0019878,2026-06-03,2026-06-03 10:17:33,10,Wednesday,N,Morning,CUST002376,MFC001,RDR00012,Bengaluru,Android,UPI,Membership Offer,Cloudy,N,Delivered,1,1,0,91.24,1.67,4.48,20.0,2.13,107.22,0.0,107.22,14.09,2.66,28,2026-06-03 10:18:29,2026-06-03 10:21:32,2026-06-03 10:25:23,2026-06-03 10:20:16,2026-06-03 10:26:25,2026-06-03 10:37:09,,3.06,3.86,2.73,10.73,19.61,Within SLA,,,4.1
