week_start_date,store_id,product_id,opening_stock_units,receipts_units,units_sold,damaged_units,wastage_units,closing_stock_units,reorder_level_units,stockout_hours,system_stock_units,physical_stock_units,cycle_count_variance_units,inventory_accuracy_pct
2026-05-11,MFC013,PRD0300,78,0,5,1,0,72,19,0.0,72,72,0,100.0
2026-05-11,MFC013,PRD0355,87,0,1,1,0,85,18,0.0,85,88,3,96.59
2026-05-11,MFC013,PRD0186,74,0,5,0,0,69,12,0.0,69,69,0,100.0
2026-05-11,MFC013,PRD0138,47,0,1,0,0,46,28,0.0,46,44,-2,95.65
2026-05-11,MFC013,PRD0294,97,0,1,0,0,96,17,0.0,96,97,1,98.97
2026-05-11,MFC013,PRD0127,70,0,1,0,0,69,43,0.0,69,68,-1,98.55
2026-05-11,MFC013,PRD0116,96,0,3,0,1,92,15,0.0,92,92,0,100.0
2026-05-11,MFC013,PRD0074,82,0,1,0,1,80,26,0.0,80,80,0,100.0
2026-05-11,MFC013,PRD0137,98,0,2,0,0,96,38,0.0,96,96,0,100.0
2026-05-11,MFC013,PRD0194,79,0,3,0,0,76,41,0.0,76,75,-1,98.68
2026-05-11,MFC013,PRD0048,67,0,2,0,0,65,13,0.0,65,65,0,100.0
2026-05-11,MFC013,PRD0061,80,0,0,0,0,80,25,0.0,80,80,0,100.0
2026-05-11,MFC013,PRD0140,71,3,3,0,0,71,36,0.0,71,73,2,97.26
2026-05-11,MFC013,PRD0298,50,18,3,0,0,65,27,0.0,65,65,0,100.0
2026-05-11,MFC013,PRD0126,63,13,1,0,0,75,16,0.0,75,77,2,97.4
2026-05-11,MFC013,PRD0046,61,0,2,0,0,59,27,0.0,59,59,0,100.0
2026-05-11,MFC013,PRD0159,64,16,1,0,1,78,38,0.0,78,78,0,100.0
2026-05-11,MFC013,PRD0386,100,0,1,0,0,99,26,0.0,99,99,0,100.0
2026-05-11,MFC013,PRD0339,63,1,0,1,0,63,32,0.0,63,63,0,100.0
2026-05-11,MFC013,PRD0134,70,6,0,0,0,76,15,0.0,76,76,0,100.0
2026-05-11,MFC013,PRD0066,89,0,4,0,0,85,14,0.0,85,86,1,98.84
2026-05-11,MFC013,PRD0349,72,0,2,1,1,68,17,0.0,68,71,3,95.77
2026-05-11,MFC013,PRD0132,63,4,2,0,2,63,36,0.0,63,63,0,100.0
2026-05-11,MFC013,PRD0337,83,0,0,1,1,81,12,0.0,81,81,0,100.0
2026-05-11,MFC013,PRD0164,77,0,4,0,0,73,25,0.0,73,73,0,100.0
2026-05-11,MFC013,PRD0243,70,7,0,0,0,77,35,0.0,77,77,0,100.0
2026-05-11,MFC013,PRD0278,88,0,2,0,1,85,21,0.0,85,82,-3,96.47
2026-05-11,MFC013,PRD0375,70,0,4,0,0,66,42,0.0,66,67,1,98.51
2026-05-11,MFC013,PRD0363,79,0,0,1,2,76,14,0.0,76,76,0,100.0
2026-05-11,MFC013,PRD0027,61,0,0,0,2,59,19,0.0,59,59,0,100.0
2026-05-11,MFC013,PRD0279,64,0,0,0,0,64,27,0.0,64,63,-1,98.44
2026-05-11,MFC013,PRD0233,42,0,5,0,0,37,32,0.0,37,37,0,100.0
2026-05-11,MFC013,PRD0072,73,0,2,0,2,69,28,0.0,69,70,1,98.57
2026-05-11,MFC013,PRD0191,68,0,0,0,0,68,27,0.0,68,68,0,100.0
2026-05-11,MFC013,PRD0248,106,0,2,0,3,101,39,0.0,101,101,0,100.0
2026-05-11,MFC013,PRD0021,69,0,1,0,3,65,19,0.0,65,65,0,100.0
2026-05-11,MFC013,PRD0102,79,0,3,1,0,75,36,0.0,75,75,0,100.0
2026-05-11,MFC013,PRD0246,73,0,1,0,2,70,15,0.0,70,70,0,100.0
2026-05-18,MFC013,PRD0006,70,0,10,0,0,60,43,0.0,60,60,0,100.0
2026-05-18,MFC013,PRD0160,42,8,17,0,0,33,23,0.0,33,33,0,100.0
2026-05-18,MFC013,PRD0323,54,0,14,0,0,40,12,0.0,40,40,0,100.0
2026-05-18,MFC013,PRD0025,56,0,3,1,1,51,41,0.0,51,51,0,100.0
2026-05-18,MFC013,PRD0314,47,0,10,0,0,37,13,0.0,37,37,0,100.0
2026-05-18,MFC013,PRD0155,59,0,5,1,0,53,31,0.0,53,53,0,100.0
2026-05-18,MFC013,PRD0303,75,4,3,0,2,74,31,0.0,74,74,0,100.0
2026-05-18,MFC013,PRD0088,53,0,13,0,0,40,39,0.0,40,40,0,100.0
2026-05-18,MFC013,PRD0295,70,0,8,0,0,62,23,0.0,62,62,0,100.0
2026-05-18,MFC013,PRD0304,62,13,8,0,1,66,44,0.0,66,66,0,100.0
2026-05-18,MFC013,PRD0281,40,0,7,0,0,33,24,0.0,33,33,0,100.0
2026-05-18,MFC013,PRD0393,78,0,2,0,0,76,37,0.0,76,76,0,100.0
2026-05-18,MFC013,PRD0345,56,0,4,1,0,51,22,0.0,51,51,0,100.0
2026-05-18,MFC013,PRD0306,68,0,5,0,1,62,28,0.0,62,62,0,100.0
2026-05-18,MFC013,PRD0106,59,0,3,0,0,56,22,0.0,56,56,0,100.0
2026-05-18,MFC013,PRD0388,77,0,11,0,0,66,39,0.0,66,67,1,98.51
2026-05-18,MFC013,PRD0168,83,0,2,1,0,80,40,0.0,80,81,1,98.77
2026-05-18,MFC013,PRD0359,50,12,10,0,0,52,44,0.0,52,52,0,100.0
2026-05-18,MFC013,PRD0201,45,7,4,0,0,48,16,0.0,48,48,0,100.0
2026-05-18,MFC013,PRD0397,50,0,4,0,0,46,44,0.0,46,46,0,100.0
2026-05-18,MFC013,PRD0007,51,0,4,0,0,47,30,0.0,47,48,1,97.92
2026-05-18,MFC013,PRD0152,62,0,1,0,0,61,20,0.0,61,62,1,98.39
2026-05-18,MFC013,PRD0192,79,0,2,1,0,76,35,0.0,76,74,-2,97.37
2026-05-18,MFC013,PRD0113,67,0,2,0,0,65,13,0.0,65,65,0,100.0
2026-05-18,MFC013,PRD0145,60,20,4,0,0,76,28,0.0,76,76,0,100.0
2026-05-18,MFC013,PRD0280,46,32,4,0,0,74,28,0.0,74,75,1,98.67
2026-05-18,MFC013,PRD0321,60,8,2,0,1,65,19,0.0,65,65,0,100.0
2026-05-18,MFC013,PRD0391,71,0,12,0,0,59,38,0.0,59,59,0,100.0
2026-05-18,MFC013,PRD0367,62,0,4,0,0,58,26,0.0,58,58,0,100.0
2026-05-18,MFC013,PRD0394,78,0,1,1,0,76,32,0.0,76,76,0,100.0
2026-05-18,MFC013,PRD0150,68,8,5,0,0,71,31,0.0,71,70,-1,98.59
2026-05-18,MFC013,PRD0118,48,24,4,0,0,68,16,0.0,68,68,0,100.0
2026-05-18,MFC013,PRD0033,74,0,0,1,0,73,30,0.0,73,73,0,100.0
2026-05-18,MFC013,PRD0256,71,0,0,0,0,71,31,0.0,71,71,0,100.0
2026-05-18,MFC013,PRD0095,67,0,5,0,1,61,37,0.0,61,62,1,98.39
2026-05-18,MFC013,PRD0282,76,0,1,0,0,75,26,0.0,75,75,0,100.0
2026-05-18,MFC013,PRD0011,61,0,1,0,0,60,28,0.0,60,60,0,100.0
2026-05-18,MFC013,PRD0358,58,10,4,0,0,64,19,0.0,64,62,-2,96.88
2026-05-18,MFC013,PRD0003,71,6,3,0,0,74,35,0.0,74,74,0,100.0
2026-05-18,MFC013,PRD0084,85,0,1,1,2,81,26,0.0,81,81,0,100.0
2026-05-18,MFC013,PRD0204,72,0,1,1,0,70,21,0.0,70,70,0,100.0
2026-05-18,MFC013,PRD0346,45,0,5,0,1,39,29,0.0,39,39,0,100.0
2026-05-18,MFC013,PRD0300,72,0,1,0,0,71,16,0.0,71,70,-1,98.59
2026-05-18,MFC013,PRD0355,85,0,7,0,1,77,22,0.0,77,77,0,100.0
2026-05-18,MFC013,PRD0186,69,0,3,1,0,65,28,0.0,65,65,0,100.0
2026-05-18,MFC013,PRD0138,46,0,4,0,0,42,23,0.0,42,42,0,100.0
2026-05-18,MFC013,PRD0294,96,0,3,1,0,92,26,0.0,92,92,0,100.0
2026-05-18,MFC013,PRD0127,69,0,4,0,0,65,23,0.0,65,65,0,100.0
2026-05-18,MFC013,PRD0116,92,0,1,0,0,91,42,0.0,91,91,0,100.0
2026-05-18,MFC013,PRD0074,80,0,7,0,1,72,39,0.0,72,71,-1,98.61
2026-05-18,MFC013,PRD0137,96,0,1,0,0,95,32,0.0,95,95,0,100.0
2026-05-18,MFC013,PRD0194,76,0,8,0,1,67,25,0.0,67,67,0,100.0
2026-05-18,MFC013,PRD0048,65,0,3,0,0,62,31,0.0,62,62,0,100.0
2026-05-18,MFC013,PRD0061,80,0,2,0,0,78,25,0.0,78,78,0,100.0
2026-05-18,MFC013,PRD0140,71,0,3,1,0,67,17,0.0,67,70,3,95.71
2026-05-18,MFC013,PRD0298,65,0,0,1,0,64,44,0.0,64,64,0,100.0
2026-05-18,MFC013,PRD0126,75,0,0,0,0,75,12,0.0,75,74,-1,98.67
2026-05-18,MFC013,PRD0046,59,15,2,1,0,71,35,0.0,71,72,1,98.61
2026-05-18,MFC013,PRD0159,78,0,0,0,0,78,15,0.0,78,78,0,100.0
2026-05-18,MFC013,PRD0386,99,0,4,1,0,94,34,0.0,94,94,0,100.0
2026-05-18,MFC013,PRD0339,63,0,4,0,0,59,26,0.0,59,59,0,100.0
2026-05-18,MFC013,PRD0134,76,0,6,1,2,67,29,0.0,67,67,0,100.0
2026-05-18,MFC013,PRD0066,85,0,0,1,1,83,44,0.0,83,83,0,100.0
2026-05-18,MFC013,PRD0349,68,0,2,1,1,64,38,0.0,64,65,1,98.46
2026-05-18,MFC013,PRD0132,63,0,1,0,0,62,23,0.0,62,62,0,100.0
2026-05-18,MFC013,PRD0337,81,0,1,0,0,80,28,0.0,80,80,0,100.0
2026-05-18,MFC013,PRD0164,73,0,0,0,0,73,12,0.0,73,73,0,100.0
2026-05-18,MFC013,PRD0243,77,0,0,0,0,77,16,0.0,77,78,1,98.72
2026-05-18,MFC013,PRD0278,85,0,1,0,0,84,42,0.0,84,84,0,100.0
2026-05-18,MFC013,PRD0375,66,0,2,0,0,64,31,0.0,64,64,0,100.0
2026-05-18,MFC013,PRD0363,76,0,1,0,1,74,16,0.0,74,74,0,100.0
2026-05-18,MFC013,PRD0027,59,0,0,0,1,58,26,0.0,58,58,0,100.0
2026-05-18,MFC013,PRD0279,64,0,5,0,0,59,41,0.0,59,59,0,100.0
2026-05-18,MFC013,PRD0233,37,1,1,1,1,35,27,0.0,35,34,-1,97.14
2026-05-18,MFC013,PRD0072,69,0,1,0,0,68,31,0.0,68,71,3,95.77
2026-05-18,MFC013,PRD0191,68,0,1,0,0,67,42,0.0,67,67,0,100.0
2026-05-18,MFC013,PRD0248,101,0,2,0,0,99,30,0.0,99,99,0,100.0
2026-05-18,MFC013,PRD0021,65,0,3,0,1,61,44,0.0,61,61,0,100.0
2026-05-18,MFC013,PRD0102,75,0,3,1,1,70,28,0.0,70,70,0,100.0
2026-05-18,MFC013,PRD0246,70,3,0,0,0,73,32,0.0,73,75,2,97.33
2026-05-25,MFC013,PRD0006,60,5,19,0,3,43,19,0.0,43,43,0,100.0
2026-05-25,MFC013,PRD0160,33,50,8,0,0,75,31,0.0,75,75,0,100.0
2026-05-25,MFC013,PRD0323,40,48,10,0,0,78,28,0.0,78,78,0,100.0
2026-05-25,MFC013,PRD0025,51,24,5,0,0,70,20,0.0,70,70,0,100.0
2026-05-25,MFC013,PRD0314,37,0,6,0,0,31,25,0.0,31,31,0,100.0
2026-05-25,MFC013,PRD0155,53,16,7,0,3,59,33,0.0,59,59,0,100.0
2026-05-25,MFC013,PRD0303,74,0,11,0,0,63,16,0.0,63,64,1,98.44
2026-05-25,MFC013,PRD0088,40,35,5,0,0,70,22,0.0,70,70,0,100.0
2026-05-25,MFC013,PRD0295,62,0,7,0,0,55,35,0.0,55,55,0,100.0
2026-05-25,MFC013,PRD0304,66,0,9,0,1,56,14,0.0,56,56,0,100.0
2026-05-25,MFC013,PRD0281,33,37,4,0,0,66,20,0.0,66,66,0,100.0
2026-05-25,MFC013,PRD0393,76,0,6,0,1,69,25,0.0,69,72,3,95.83
2026-05-25,MFC013,PRD0345,51,4,6,0,1,48,43,0.0,48,48,0,100.0
2026-05-25,MFC013,PRD0306,62,8,8,0,3,59,33,0.0,59,59,0,100.0
2026-05-25,MFC013,PRD0106,56,0,6,1,1,48,28,0.0,48,48,0,100.0
2026-05-25,MFC013,PRD0388,66,0,3,1,0,62,21,0.0,62,62,0,100.0
2026-05-25,MFC013,PRD0168,80,0,2,0,0,78,37,0.0,78,78,0,100.0
2026-05-25,MFC013,PRD0359,52,0,9,0,0,43,19,0.0,43,43,0,100.0
2026-05-25,MFC013,PRD0201,48,0,3,0,0,45,21,0.0,45,45,0,100.0
2026-05-25,MFC013,PRD0397,46,0,4,0,1,41,44,12.34,41,41,0,100.0
2026-05-25,MFC013,PRD0007,47,0,5,0,0,42,30,0.0,42,41,-1,97.62
2026-05-25,MFC013,PRD0152,61,0,3,0,0,58,13,0.0,58,58,0,100.0
2026-05-25,MFC013,PRD0192,76,0,4,1,0,71,39,0.0,71,72,1,98.61
2026-05-25,MFC013,PRD0113,65,3,6,0,0,62,39,0.0,62,63,1,98.41
2026-05-25,MFC013,PRD0145,76,0,1,0,0,75,29,0.0,75,76,1,98.68
2026-05-25,MFC013,PRD0280,74,8,4,0,2,76,42,0.0,76,76,0,100.0
2026-05-25,MFC013,PRD0321,65,0,1,0,2,62,43,0.0,62,62,0,100.0
2026-05-25,MFC013,PRD0391,59,21,1,0,0,79,44,0.0,79,79,0,100.0
2026-05-25,MFC013,PRD0367,58,22,3,0,0,77,31,0.0,77,76,-1,98.7
2026-05-25,MFC013,PRD0394,76,0,6,1,0,69,21,0.0,69,69,0,100.0
2026-05-25,MFC013,PRD0150,71,0,6,0,1,64,12,0.0,64,65,1,98.46
2026-05-25,MFC013,PRD0118,68,0,3,0,1,64,18,0.0,64,64,0,100.0
2026-05-25,MFC013,PRD0033,73,0,3,1,0,69,31,0.0,69,69,0,100.0
2026-05-25,MFC013,PRD0256,71,0,3,1,0,67,39,0.0,67,67,0,100.0
2026-05-25,MFC013,PRD0095,61,0,2,0,2,57,36,0.0,57,55,-2,96.49
2026-05-25,MFC013,PRD0282,75,0,6,0,0,69,33,0.0,69,68,-1,98.55
2026-05-25,MFC013,PRD0011,60,0,8,0,0,52,26,0.0,52,52,0,100.0
2026-05-25,MFC013,PRD0358,64,0,5,0,0,59,20,0.0,59,59,0,100.0
2026-05-25,MFC013,PRD0003,74,0,2,0,0,72,30,0.0,72,72,0,100.0
2026-05-25,MFC013,PRD0084,81,0,0,2,2,77,22,0.0,77,77,0,100.0
2026-05-25,MFC013,PRD0204,70,0,0,2,0,68,20,0.0,68,68,0,100.0
2026-05-25,MFC013,PRD0346,39,48,9,0,0,78,37,0.0,78,78,0,100.0
2026-05-25,MFC013,PRD0300,71,0,4,0,1,66,31,0.0,66,66,0,100.0
2026-05-25,MFC013,PRD0355,77,0,6,0,0,71,13,0.0,71,73,2,97.26
2026-05-25,MFC013,PRD0186,65,0,2,0,0,63,22,0.0,63,63,0,100.0
2026-05-25,MFC013,PRD0138,42,0,1,1,1,39,38,0.0,39,39,0,100.0
2026-05-25,MFC013,PRD0294,92,0,1,0,0,91,23,0.0,91,91,0,100.0
2026-05-25,MFC013,PRD0127,65,0,5,0,3,57,14,0.0,57,58,1,98.28
2026-05-25,MFC013,PRD0116,91,0,7,1,0,83,40,0.0,83,83,0,100.0
2026-05-25,MFC013,PRD0074,72,0,2,0,3,67,13,0.0,67,67,0,100.0
2026-05-25,MFC013,PRD0137,95,0,6,1,0,88,31,0.0,88,88,0,100.0
2026-05-25,MFC013,PRD0194,67,0,1,0,0,66,31,0.0,66,65,-1,98.48
2026-05-25,MFC013,PRD0048,62,15,3,0,1,73,13,0.0,73,76,3,96.05
2026-05-25,MFC013,PRD0061,78,0,2,1,0,75,38,0.0,75,75,0,100.0
2026-05-25,MFC013,PRD0140,67,0,3,1,0,63,40,0.0,63,63,0,100.0
2026-05-25,MFC013,PRD0298,64,0,2,0,1,61,31,0.0,61,61,0,100.0
2026-05-25,MFC013,PRD0126,75,0,3,0,0,72,35,0.0,72,72,0,100.0
2026-05-25,MFC013,PRD0046,71,0,5,0,0,66,31,0.0,66,67,1,98.51
2026-05-25,MFC013,PRD0159,78,0,0,1,0,77,44,0.0,77,77,0,100.0
2026-05-25,MFC013,PRD0386,94,0,0,0,0,94,42,0.0,94,94,0,100.0
2026-05-25,MFC013,PRD0339,59,0,2,0,1,56,34,0.0,56,55,-1,98.21
2026-05-25,MFC013,PRD0134,67,0,0,1,2,64,29,0.0,64,64,0,100.0
2026-05-25,MFC013,PRD0066,83,0,0,0,1,82,13,0.0,82,82,0,100.0
2026-05-25,MFC013,PRD0349,64,0,1,1,1,61,18,0.0,61,62,1,98.39
2026-05-25,MFC013,PRD0132,62,0,1,1,0,60,18,0.0,60,60,0,100.0
2026-05-25,MFC013,PRD0337,80,0,1,0,0,79,22,0.0,79,79,0,100.0
2026-05-25,MFC013,PRD0164,73,0,0,0,0,73,27,0.0,73,73,0,100.0
2026-05-25,MFC013,PRD0243,77,0,2,0,0,75,19,0.0,75,75,0,100.0
2026-05-25,MFC013,PRD0278,84,0,2,0,1,81,33,0.0,81,81,0,100.0
2026-05-25,MFC013,PRD0375,64,0,2,1,1,60,44,0.0,60,61,1,98.36
2026-05-25,MFC013,PRD0363,74,0,0,0,2,72,17,0.0,72,73,1,98.63
2026-05-25,MFC013,PRD0027,58,0,3,0,1,54,13,0.0,54,54,0,100.0
2026-05-25,MFC013,PRD0279,59,8,1,0,0,66,14,0.0,66,66,0,100.0
2026-05-25,MFC013,PRD0233,35,23,0,0,0,58,29,0.0,58,58,0,100.0
2026-05-25,MFC013,PRD0072,68,0,1,0,1,66,21,0.0,66,66,0,100.0
2026-05-25,MFC013,PRD0191,67,0,0,0,0,67,30,0.0,67,66,-1,98.51
2026-05-25,MFC013,PRD0248,99,0,2,0,0,97,12,0.0,97,98,1,98.98
2026-05-25,MFC013,PRD0021,61,2,0,0,2,61,39,0.0,61,61,0,100.0
2026-05-25,MFC013,PRD0102,70,0,1,0,0,69,39,0.0,69,70,1,98.57
2026-05-25,MFC013,PRD0246,73,0,3,1,1,68,39,0.0,68,68,0,100.0
2026-06-01,MFC013,PRD0006,43,0,14,0,1,28,32,2.62,28,28,0,100.0
2026-06-01,MFC013,PRD0160,75,20,16,0,0,79,13,0.0,79,79,0,100.0
2026-06-01,MFC013,PRD0323,78,0,8,0,0,70,27,0.0,70,70,0,100.0
2026-06-01,MFC013,PRD0025,70,0,13,0,1,56,32,0.0,56,56,0,100.0
2026-06-01,MFC013,PRD0314,31,11,9,1,0,32,19,0.0,32,31,-1,96.88
2026-06-01,MFC013,PRD0155,59,3,8,0,0,54,21,0.0,54,54,0,100.0
2026-06-01,MFC013,PRD0303,63,4,7,1,2,57,13,0.0,57,57,0,100.0
2026-06-01,MFC013,PRD0088,70,0,5,0,0,65,41,0.0,65,65,0,100.0
2026-06-01,MFC013,PRD0295,55,0,6,1,0,48,34,0.0,48,49,1,97.96
2026-06-01,MFC013,PRD0304,56,0,5,1,0,50,14,0.0,50,50,0,100.0
2026-06-01,MFC013,PRD0281,66,19,7,1,1,76,33,0.0,76,75,-1,98.68
2026-06-01,MFC013,PRD0393,69,0,4,0,0,65,17,0.0,65,65,0,100.0
2026-06-01,MFC013,PRD0345,48,0,2,1,1,44,24,0.0,44,44,0,100.0
2026-06-01,MFC013,PRD0306,59,0,2,1,1,55,22,0.0,55,58,3,94.83
2026-06-01,MFC013,PRD0106,48,0,5,0,0,43,31,0.0,43,43,0,100.0
2026-06-01,MFC013,PRD0388,62,0,2,0,0,60,38,0.0,60,60,0,100.0
2026-06-01,MFC013,PRD0168,78,4,11,0,0,71,34,0.0,71,72,1,98.61
2026-06-01,MFC013,PRD0359,43,12,2,1,0,52,41,0.0,52,52,0,100.0
2026-06-01,MFC013,PRD0201,45,20,6,1,0,58,33,0.0,58,58,0,100.0
2026-06-01,MFC013,PRD0397,41,38,0,0,0,79,44,0.0,79,79,0,100.0
2026-06-01,MFC013,PRD0007,42,0,5,0,1,36,26,0.0,36,36,0,100.0
2026-06-01,MFC013,PRD0152,58,0,9,0,0,49,12,0.0,49,49,0,100.0
2026-06-01,MFC013,PRD0192,71,0,2,1,0,68,21,0.0,68,68,0,100.0
2026-06-01,MFC013,PRD0113,62,0,3,0,0,59,15,0.0,59,60,1,98.33
2026-06-01,MFC013,PRD0145,75,0,2,1,0,72,18,0.0,72,75,3,96.0
2026-06-01,MFC013,PRD0280,76,8,6,1,0,77,37,0.0,77,75,-2,97.4
2026-06-01,MFC013,PRD0321,62,0,1,0,1,60,34,0.0,60,60,0,100.0
2026-06-01,MFC013,PRD0391,79,0,2,1,1,75,41,0.0,75,75,0,100.0
2026-06-01,MFC013,PRD0367,77,0,1,0,0,76,41,0.0,76,76,0,100.0
2026-06-01,MFC013,PRD0394,69,3,1,0,0,71,27,0.0,71,71,0,100.0
2026-06-01,MFC013,PRD0150,64,2,0,0,0,66,31,0.0,66,64,-2,96.97
2026-06-01,MFC013,PRD0118,64,0,2,1,1,60,43,0.0,60,58,-2,96.67
2026-06-01,MFC013,PRD0033,69,8,1,0,0,76,43,0.0,76,76,0,100.0
2026-06-01,MFC013,PRD0256,67,0,0,0,0,67,41,0.0,67,67,0,100.0
2026-06-01,MFC013,PRD0095,57,23,4,0,1,75,23,0.0,75,75,0,100.0
2026-06-01,MFC013,PRD0282,69,0,2,0,0,67,24,0.0,67,68,1,98.53
2026-06-01,MFC013,PRD0011,52,16,8,0,1,59,33,0.0,59,59,0,100.0
2026-06-01,MFC013,PRD0358,59,0,3,0,0,56,23,0.0,56,56,0,100.0
2026-06-01,MFC013,PRD0003,72,0,4,0,0,68,20,0.0,68,68,0,100.0
2026-06-01,MFC013,PRD0084,77,0,1,0,0,76,23,0.0,76,76,0,100.0
2026-06-01,MFC013,PRD0204,68,0,5,0,0,63,40,0.0,63,63,0,100.0
2026-06-01,MFC013,PRD0346,78,0,4,0,0,74,31,0.0,74,74,0,100.0
2026-06-01,MFC013,PRD0300,66,0,2,0,0,64,43,0.0,64,64,0,100.0
2026-06-01,MFC013,PRD0355,71,0,2,0,0,69,32,0.0,69,69,0,100.0
2026-06-01,MFC013,PRD0186,63,17,2,0,0,78,15,0.0,78,78,0,100.0
2026-06-01,MFC013,PRD0138,39,40,6,0,0,73,27,0.0,73,73,0,100.0
2026-06-01,MFC013,PRD0294,91,0,4,0,0,87,19,0.0,87,88,1,98.86
2026-06-01,MFC013,PRD0127,57,25,1,0,2,79,24,0.0,79,79,0,100.0
2026-06-01,MFC013,PRD0116,83,0,3,1,1,78,20,0.0,78,78,0,100.0
2026-06-01,MFC013,PRD0074,67,0,1,0,0,66,33,0.0,66,66,0,100.0
2026-06-01,MFC013,PRD0137,88,0,3,0,0,85,22,0.0,85,85,0,100.0
2026-06-01,MFC013,PRD0194,66,0,0,0,0,66,43,0.0,66,65,-1,98.48
2026-06-01,MFC013,PRD0048,73,0,1,0,0,72,24,0.0,72,70,-2,97.22
2026-06-01,MFC013,PRD0061,75,1,1,1,0,74,30,0.0,74,74,0,100.0
2026-06-01,MFC013,PRD0140,63,0,0,1,0,62,36,0.0,62,62,0,100.0
2026-06-01,MFC013,PRD0298,61,2,2,0,0,61,24,0.0,61,60,-1,98.36
2026-06-01,MFC013,PRD0126,72,0,5,0,0,67,27,0.0,67,67,0,100.0
2026-06-01,MFC013,PRD0046,66,0,3,2,0,61,15,0.0,61,61,0,100.0
2026-06-01,MFC013,PRD0159,77,0,3,0,0,74,17,0.0,74,74,0,100.0
2026-06-01,MFC013,PRD0386,94,0,3,0,0,91,41,0.0,91,91,0,100.0
2026-06-01,MFC013,PRD0339,56,18,0,0,0,74,34,0.0,74,74,0,100.0
2026-06-01,MFC013,PRD0134,64,0,7,0,1,56,31,0.0,56,56,0,100.0
2026-06-01,MFC013,PRD0066,82,0,7,0,1,74,19,0.0,74,74,0,100.0
2026-06-01,MFC013,PRD0349,61,10,1,0,2,68,22,0.0,68,69,1,98.55
2026-06-01,MFC013,PRD0132,60,8,1,0,1,66,18,0.0,66,66,0,100.0
2026-06-01,MFC013,PRD0337,79,0,2,0,0,77,23,0.0,77,77,0,100.0
2026-06-01,MFC013,PRD0164,73,0,3,0,0,70,32,0.0,70,70,0,100.0
2026-06-01,MFC013,PRD0243,75,0,0,0,0,75,18,0.0,75,76,1,98.68
2026-06-01,MFC013,PRD0278,81,0,6,0,0,75,39,0.0,75,75,0,100.0
2026-06-01,MFC013,PRD0375,60,0,2,2,0,56,16,0.0,56,56,0,100.0
2026-06-01,MFC013,PRD0363,72,7,1,0,1,77,39,0.0,77,79,2,97.47
2026-06-01,MFC013,PRD0027,54,0,2,0,1,51,35,0.0,51,48,-3,94.12
2026-06-01,MFC013,PRD0279,66,0,1,0,0,65,40,0.0,65,65,0,100.0
2026-06-01,MFC013,PRD0233,58,0,3,0,1,54,39,0.0,54,54,0,100.0
2026-06-01,MFC013,PRD0072,66,0,1,0,0,65,33,0.0,65,68,3,95.59
2026-06-01,MFC013,PRD0191,67,0,2,0,0,65,20,0.0,65,66,1,98.48
2026-06-01,MFC013,PRD0248,97,0,1,0,0,96,40,0.0,96,96,0,100.0
2026-06-01,MFC013,PRD0021,61,0,2,0,0,59,14,0.0,59,59,0,100.0
2026-06-01,MFC013,PRD0102,69,3,8,1,0,63,44,0.0,63,63,0,100.0
2026-06-01,MFC013,PRD0246,68,1,1,0,2,66,33,0.0,66,66,0,100.0
2026-06-08,MFC013,PRD0006,28,22,19,0,1,30,40,3.6,30,30,0,100.0
2026-06-08,MFC013,PRD0160,79,8,11,0,0,76,26,0.0,76,76,0,100.0
2026-06-08,MFC013,PRD0323,70,15,6,1,0,78,40,0.0,78,78,0,100.0
2026-06-08,MFC013,PRD0025,56,0,2,0,0,54,12,0.0,54,57,3,94.74
2026-06-08,MFC013,PRD0314,32,46,6,0,1,71,39,0.0,71,71,0,100.0
2026-06-08,MFC013,PRD0155,54,0,10,0,2,42,30,0.0,42,41,-1,97.62
2026-06-08,MFC013,PRD0303,57,0,7,0,0,50,34,0.0,50,50,0,100.0
2026-06-08,MFC013,PRD0088,65,0,6,0,0,59,41,0.0,59,59,0,100.0
2026-06-08,MFC013,PRD0295,48,28,3,0,1,72,28,0.0,72,72,0,100.0
2026-06-08,MFC013,PRD0304,50,35,5,1,1,78,41,0.0,78,78,0,100.0
2026-06-08,MFC013,PRD0281,76,0,4,0,0,72,17,0.0,72,72,0,100.0
2026-06-08,MFC013,PRD0393,65,10,2,0,0,73,16,0.0,73,73,0,100.0
2026-06-08,MFC013,PRD0345,44,0,3,0,0,41,14,0.0,41,41,0,100.0
2026-06-08,MFC013,PRD0306,55,0,4,1,0,50,13,0.0,50,50,0,100.0
2026-06-08,MFC013,PRD0106,43,0,4,0,1,38,31,0.0,38,38,0,100.0
2026-06-08,MFC013,PRD0388,60,16,5,0,0,71,39,0.0,71,71,0,100.0
2026-06-08,MFC013,PRD0168,71,0,5,0,0,66,40,0.0,66,66,0,100.0
2026-06-08,MFC013,PRD0359,52,0,7,0,1,44,25,0.0,44,44,0,100.0
2026-06-08,MFC013,PRD0201,58,13,5,1,0,65,24,0.0,65,65,0,100.0
2026-06-08,MFC013,PRD0397,79,0,5,0,1,73,19,0.0,73,73,0,100.0
2026-06-08,MFC013,PRD0007,36,0,4,0,0,32,33,6.19,32,32,0,100.0
2026-06-08,MFC013,PRD0152,49,0,7,0,0,42,27,0.0,42,44,2,95.45
2026-06-08,MFC013,PRD0192,68,0,1,1,0,66,39,0.0,66,66,0,100.0
