order_date,store_id,shift,orders_received,delivered_orders,cancelled_orders,gross_order_value,net_revenue,avg_picking_minutes,avg_delivery_minutes,avg_customer_rating,stockout_line_items,planned_staff,present_staff,staff_absence_count,system_downtime_minutes,orders_per_staff_member,cancellation_rate_pct,sla_within_orders,sla_breach_orders,on_time_delivery_rate_pct
2026-06-16,MFC004,Evening,6.0,6.0,0.0,9141.96,9141.96,8.49,29.53,3.85,0.0,3,3,0,4,2.0,0.0,4,2,66.67
2026-06-16,MFC004,Night,1.0,1.0,0.0,260.52,260.52,8.96,24.21,3.1,0.0,3,2,1,1,0.5,0.0,1,0,100.0
2026-06-16,MFC005,Morning,5.0,5.0,0.0,5128.82,4198.82,8.39,27.95,3.02,2.0,3,3,0,5,1.67,0.0,3,2,60.0
2026-06-16,MFC005,Evening,9.0,9.0,0.0,7459.26,7297.02,8.13,30.63,3.9,1.0,4,4,0,1,2.25,0.0,6,3,66.67
2026-06-16,MFC005,Night,1.0,1.0,0.0,140.21,140.21,2.25,17.22,3.1,0.0,3,3,0,3,0.33,0.0,1,0,100.0
2026-06-16,MFC006,Morning,5.0,5.0,0.0,3178.94,3178.94,5.81,18.84,3.82,0.0,3,2,1,5,2.5,0.0,5,0,100.0
2026-06-16,MFC006,Evening,5.0,3.0,2.0,5789.03,3225.76,10.39,34.93,3.87,2.0,3,3,0,4,1.67,40.0,3,0,100.0
2026-06-16,MFC006,Night,1.0,1.0,0.0,615.92,615.92,5.42,24.14,4.2,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-06-16,MFC007,Morning,5.0,5.0,0.0,2655.83,2655.83,4.54,22.27,3.42,0.0,3,3,0,2,1.67,0.0,4,1,80.0
2026-06-16,MFC007,Evening,5.0,5.0,0.0,5453.55,5453.55,6.36,23.03,3.86,0.0,3,3,0,2,1.67,0.0,3,2,60.0
2026-06-16,MFC007,Night,1.0,1.0,0.0,1648.99,1236.74,5.46,23.61,4.2,1.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-06-16,MFC008,Morning,13.0,12.0,1.0,16256.1,15675.76,5.08,21.75,3.83,2.0,4,4,0,4,3.25,7.69,12,0,100.0
2026-06-16,MFC008,Evening,3.0,3.0,0.0,1974.97,1974.97,5.2,19.64,3.1,0.0,3,3,0,2,1.0,0.0,3,0,100.0
2026-06-16,MFC008,Night,1.0,1.0,0.0,424.97,424.97,6.88,15.17,4.7,0.0,3,3,0,3,0.33,0.0,1,0,100.0
2026-06-16,MFC009,Morning,3.0,3.0,0.0,1406.36,1406.36,7.53,20.23,3.73,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-16,MFC009,Evening,4.0,4.0,0.0,5182.26,5182.26,5.89,22.64,3.8,0.0,3,3,0,4,1.33,0.0,4,0,100.0
2026-06-16,MFC009,Night,1.0,1.0,0.0,3815.05,3815.05,10.25,26.04,3.2,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-06-16,MFC010,Morning,7.0,7.0,0.0,4500.32,4500.32,6.97,22.78,3.27,0.0,3,3,0,2,2.33,0.0,6,1,85.71
2026-06-16,MFC010,Evening,4.0,4.0,0.0,4660.11,4660.11,6.2,25.08,3.62,0.0,3,2,1,6,2.0,0.0,3,1,75.0
2026-06-16,MFC010,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-06-16,MFC011,Morning,6.0,6.0,0.0,5997.94,5800.42,7.34,26.16,3.4,1.0,3,3,0,2,2.0,0.0,6,0,100.0
2026-06-16,MFC011,Evening,14.0,13.0,1.0,14749.12,13789.91,7.37,29.21,3.46,1.0,4,4,0,2,3.5,7.14,9,4,69.23
2026-06-16,MFC011,Night,6.0,6.0,0.0,5165.58,5165.58,7.62,28.48,3.78,0.0,3,3,0,3,2.0,0.0,6,0,100.0
2026-06-16,MFC012,Morning,3.0,3.0,0.0,3899.42,3899.42,6.35,19.23,4.07,0.0,3,3,0,0,1.0,0.0,3,0,100.0
2026-06-16,MFC012,Evening,4.0,4.0,0.0,6591.83,6103.81,7.67,26.91,3.32,1.0,3,3,0,4,1.33,0.0,3,1,75.0
2026-06-16,MFC012,Night,1.0,1.0,0.0,4288.62,4288.62,10.66,28.33,3.5,0.0,3,2,1,4,0.5,0.0,0,1,0.0
2026-06-16,MFC013,Morning,7.0,7.0,0.0,10311.92,10149.74,7.94,27.92,3.79,1.0,3,2,1,3,3.5,0.0,5,2,71.43
2026-06-16,MFC013,Evening,10.0,10.0,0.0,11801.81,11183.2,8.2,25.98,3.58,1.0,4,4,0,3,2.5,0.0,7,3,70.0
2026-06-16,MFC013,Night,3.0,3.0,0.0,2366.69,2366.69,6.95,23.31,3.53,0.0,3,3,0,2,1.0,0.0,3,0,100.0
2026-06-16,MFC014,Morning,2.0,2.0,0.0,2226.24,2226.24,6.58,24.66,3.95,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-06-16,MFC014,Evening,13.0,12.0,0.0,13310.02,13068.73,7.29,25.12,3.43,1.0,4,3,1,3,4.33,0.0,10,2,83.33
2026-06-16,MFC014,Night,1.0,1.0,0.0,353.0,353.0,3.5,27.07,4.4,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-06-16,MFC015,Morning,8.0,7.0,1.0,7190.39,6522.85,6.75,24.68,3.55,0.0,3,3,0,1,2.67,12.5,6,1,85.71
2026-06-16,MFC015,Evening,8.0,8.0,0.0,11086.22,10290.01,5.52,24.82,3.58,1.0,3,3,0,3,2.67,0.0,7,1,87.5
2026-06-16,MFC015,Night,2.0,2.0,0.0,1604.97,1604.97,7.12,25.84,4.0,0.0,3,3,0,3,0.67,0.0,1,1,50.0
2026-06-16,MFC016,Morning,4.0,4.0,0.0,4423.81,4423.81,6.83,24.38,3.6,0.0,3,3,0,3,1.33,0.0,3,1,75.0
2026-06-16,MFC016,Evening,13.0,12.0,0.0,14255.92,13762.11,6.0,23.08,3.57,2.0,4,4,0,1,3.25,0.0,10,2,83.33
2026-06-16,MFC016,Night,1.0,1.0,0.0,2929.6,2929.6,4.84,17.36,3.8,0.0,3,3,0,0,0.33,0.0,1,0,100.0
2026-06-16,MFC017,Morning,7.0,7.0,0.0,5979.81,5834.93,4.92,20.79,3.9,1.0,3,3,0,4,2.33,0.0,6,1,85.71
2026-06-16,MFC017,Evening,10.0,9.0,1.0,15129.18,14264.14,7.72,29.13,3.49,1.0,4,3,1,6,3.33,10.0,7,2,77.78
2026-06-16,MFC017,Night,2.0,2.0,0.0,4061.73,4061.73,8.42,20.3,3.55,0.0,3,3,0,5,0.67,0.0,2,0,100.0
2026-06-16,MFC018,Morning,5.0,4.0,1.0,7677.0,4768.48,6.24,28.0,3.56,0.0,3,2,1,1,2.5,20.0,3,1,75.0
2026-06-16,MFC018,Evening,3.0,3.0,0.0,2621.77,2621.77,6.87,20.55,3.57,0.0,3,3,0,0,1.0,0.0,3,0,100.0
2026-06-16,MFC018,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,4,0.0,0.0,0,0,0.0
2026-06-17,MFC001,Morning,4.0,2.0,2.0,2710.41,773.59,5.42,24.56,3.3,0.0,3,3,0,3,1.33,50.0,2,0,100.0
2026-06-17,MFC001,Evening,12.0,12.0,0.0,12813.66,11257.54,7.1,24.64,3.28,4.0,4,4,0,2,3.0,0.0,9,3,75.0
2026-06-17,MFC001,Night,1.0,1.0,0.0,704.44,704.44,9.5,20.44,3.5,0.0,3,2,1,4,0.5,0.0,1,0,100.0
2026-06-17,MFC002,Morning,3.0,2.0,0.0,2082.63,1846.71,5.2,16.13,3.6,1.0,3,2,1,2,1.5,0.0,2,0,100.0
2026-06-17,MFC002,Evening,5.0,4.0,1.0,7925.65,6961.16,7.63,23.24,4.12,0.0,3,3,0,1,1.67,20.0,4,0,100.0
2026-06-17,MFC002,Night,1.0,1.0,0.0,564.65,564.65,7.25,18.92,4.6,0.0,3,3,0,3,0.33,0.0,1,0,100.0
2026-06-17,MFC003,Morning,5.0,5.0,0.0,8935.41,8124.66,7.8,25.17,3.66,2.0,3,3,0,4,1.67,0.0,3,2,60.0
2026-06-17,MFC003,Evening,13.0,12.0,1.0,9644.2,9274.06,5.51,22.12,3.63,3.0,4,4,0,0,3.25,7.69,12,0,100.0
2026-06-17,MFC003,Night,1.0,1.0,0.0,208.69,208.69,3.0,19.54,3.6,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-06-17,MFC004,Morning,2.0,2.0,0.0,1031.54,1031.54,5.04,17.4,3.65,0.0,3,2,1,4,1.0,0.0,2,0,100.0
2026-06-17,MFC004,Evening,4.0,4.0,0.0,4456.52,4456.52,7.58,24.09,3.72,0.0,3,3,0,1,1.33,0.0,3,1,75.0
2026-06-17,MFC004,Night,2.0,2.0,0.0,3489.56,3489.56,8.49,20.86,4.0,0.0,3,3,0,5,0.67,0.0,2,0,100.0
2026-06-17,MFC005,Morning,10.0,10.0,0.0,10816.13,8241.1,8.89,25.55,3.72,0.0,4,4,0,2,2.5,0.0,7,3,70.0
2026-06-17,MFC005,Evening,9.0,9.0,0.0,13530.18,13326.51,7.72,24.66,3.48,1.0,4,4,0,2,2.25,0.0,7,2,77.78
2026-06-17,MFC005,Night,3.0,3.0,0.0,5505.05,5288.35,8.62,23.6,3.47,1.0,3,3,0,2,1.0,0.0,3,0,100.0
2026-06-17,MFC006,Morning,6.0,6.0,0.0,12818.64,12818.64,9.29,28.25,3.63,0.0,3,3,0,1,2.0,0.0,4,2,66.67
2026-06-17,MFC006,Evening,5.0,5.0,0.0,8441.6,8441.6,6.81,24.52,3.9,0.0,3,2,1,2,2.5,0.0,5,0,100.0
2026-06-17,MFC006,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-06-17,MFC007,Morning,10.0,9.0,1.0,12711.55,11677.31,7.27,26.75,3.7,1.0,4,4,0,1,2.5,10.0,4,5,44.44
2026-06-17,MFC007,Evening,9.0,9.0,0.0,14565.51,14565.51,7.74,27.66,3.54,0.0,4,3,1,0,3.0,0.0,8,1,88.89
2026-06-17,MFC007,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2,1,0,0.0,0.0,0,0,0.0
2026-06-17,MFC008,Morning,8.0,8.0,0.0,9613.5,9613.5,5.21,21.96,3.62,0.0,3,3,0,25,2.67,0.0,8,0,100.0
2026-06-17,MFC008,Evening,10.0,10.0,0.0,12265.83,12265.83,5.65,23.09,3.93,0.0,4,4,0,3,2.5,0.0,10,0,100.0
2026-06-17,MFC008,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,1,0.0,0.0,0,0,0.0
2026-06-17,MFC009,Morning,5.0,4.0,1.0,7133.02,5266.67,5.58,22.67,2.9,0.0,3,3,0,3,1.67,20.0,4,0,100.0
2026-06-17,MFC009,Evening,3.0,3.0,0.0,4613.0,4613.0,6.86,32.08,3.77,0.0,3,3,0,2,1.0,0.0,2,1,66.67
2026-06-17,MFC009,Night,2.0,2.0,0.0,2169.12,2169.12,3.0,18.4,4.2,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-06-17,MFC010,Morning,3.0,3.0,0.0,1608.19,1608.19,6.14,21.94,3.8,0.0,3,2,1,3,1.5,0.0,3,0,100.0
2026-06-17,MFC010,Evening,5.0,5.0,0.0,5085.65,4983.03,7.46,26.26,3.72,1.0,3,3,0,1,1.67,0.0,4,1,80.0
2026-06-17,MFC010,Night,1.0,1.0,0.0,1753.92,1753.92,5.9,17.6,3.0,0.0,3,2,1,1,0.5,0.0,1,0,100.0
2026-06-17,MFC011,Morning,5.0,5.0,0.0,4010.9,3706.93,7.25,24.83,3.02,2.0,3,3,0,1,1.67,0.0,4,1,80.0
2026-06-17,MFC011,Evening,9.0,8.0,1.0,13937.15,11976.44,8.73,27.7,2.97,1.0,4,3,1,2,3.0,11.11,6,2,75.0
2026-06-17,MFC011,Night,2.0,2.0,0.0,1771.37,431.37,6.76,18.66,2.95,0.0,3,2,1,3,1.0,0.0,2,0,100.0
2026-06-17,MFC012,Morning,2.0,2.0,0.0,6199.31,6199.31,6.7,18.4,3.65,0.0,3,3,0,4,0.67,0.0,2,0,100.0
2026-06-17,MFC012,Evening,8.0,8.0,0.0,8763.19,8269.84,7.83,24.87,3.66,0.0,3,2,1,6,4.0,0.0,7,1,87.5
2026-06-17,MFC012,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-06-17,MFC013,Morning,3.0,3.0,0.0,6569.26,6569.26,6.06,18.44,4.2,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-17,MFC013,Evening,9.0,7.0,1.0,9686.76,6833.18,6.33,23.28,3.63,2.0,4,4,0,5,2.25,11.11,7,0,100.0
2026-06-17,MFC013,Night,4.0,4.0,0.0,3443.81,3443.81,4.49,18.21,3.6,0.0,3,3,0,2,1.33,0.0,4,0,100.0
2026-06-17,MFC014,Morning,3.0,3.0,0.0,2832.48,2713.23,7.17,19.93,4.23,1.0,3,2,1,2,1.5,0.0,3,0,100.0
2026-06-17,MFC014,Evening,2.0,2.0,0.0,1627.55,1627.55,8.46,22.44,3.1,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-06-17,MFC014,Night,1.0,1.0,0.0,1896.81,1896.81,7.65,32.35,3.2,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-06-17,MFC015,Morning,7.0,7.0,0.0,5441.63,5320.93,6.94,25.1,3.43,1.0,3,3,0,5,2.33,0.0,6,1,85.71
2026-06-17,MFC015,Evening,11.0,11.0,0.0,15815.73,15815.73,8.58,27.89,3.69,0.0,4,4,0,3,2.75,0.0,7,4,63.64
2026-06-17,MFC015,Night,1.0,1.0,0.0,370.86,370.86,5.13,19.47,3.7,0.0,3,3,0,1,0.33,0.0,1,0,100.0
2026-06-17,MFC016,Morning,4.0,4.0,0.0,5695.82,5386.49,6.62,22.98,3.28,1.0,3,3,0,1,1.33,0.0,4,0,100.0
2026-06-17,MFC016,Evening,8.0,8.0,0.0,6960.59,6781.82,6.87,23.84,3.52,1.0,3,3,0,0,2.67,0.0,8,0,100.0
2026-06-17,MFC016,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-06-17,MFC017,Morning,7.0,7.0,0.0,6658.26,5959.52,8.8,29.49,3.21,1.0,3,2,1,2,3.5,0.0,6,1,85.71
2026-06-17,MFC017,Evening,12.0,10.0,2.0,11011.89,8438.52,5.08,22.44,3.29,1.0,4,3,1,2,4.0,16.67,7,3,70.0
2026-06-17,MFC017,Night,2.0,2.0,0.0,845.54,845.54,5.38,26.7,4.55,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-06-17,MFC018,Morning,2.0,2.0,0.0,2516.48,2070.15,12.17,28.24,3.65,1.0,3,3,0,0,0.67,0.0,1,1,50.0
2026-06-17,MFC018,Evening,5.0,3.0,2.0,4791.79,3664.34,8.18,27.05,3.33,0.0,3,2,1,4,2.5,40.0,2,1,66.67
2026-06-17,MFC018,Night,1.0,1.0,0.0,442.1,442.1,8.43,19.61,4.7,0.0,3,3,0,3,0.33,0.0,1,0,100.0
2026-06-18,MFC001,Morning,9.0,9.0,0.0,9743.81,9743.81,5.49,23.67,3.31,0.0,4,4,0,4,2.25,0.0,8,1,88.89
2026-06-18,MFC001,Evening,11.0,10.0,1.0,15178.94,14151.88,6.25,21.2,3.7,0.0,4,4,0,0,2.75,9.09,9,1,90.0
2026-06-18,MFC001,Night,2.0,2.0,0.0,3339.05,3339.05,8.86,24.82,4.3,0.0,3,2,1,3,1.0,0.0,1,1,50.0
2026-06-18,MFC002,Morning,4.0,3.0,1.0,1964.51,1685.56,7.3,24.58,3.5,0.0,3,3,0,2,1.33,25.0,2,1,66.67
2026-06-18,MFC002,Evening,5.0,5.0,0.0,5756.87,5756.87,9.76,28.73,3.76,0.0,3,3,0,3,1.67,0.0,3,2,60.0
2026-06-18,MFC002,Night,2.0,2.0,0.0,883.09,750.84,8.5,26.95,3.75,1.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-06-18,MFC003,Morning,2.0,2.0,0.0,1176.86,1176.86,4.54,27.94,4.15,0.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-06-18,MFC003,Evening,11.0,8.0,2.0,11089.03,8204.11,5.16,20.7,3.77,2.0,4,4,0,2,2.75,18.18,7,1,87.5
2026-06-18,MFC003,Night,3.0,3.0,0.0,2243.59,2243.59,5.23,19.83,3.1,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-18,MFC004,Morning,10.0,10.0,0.0,14895.47,14829.76,8.57,25.86,3.7,1.0,4,4,0,3,2.5,0.0,9,1,90.0
2026-06-18,MFC004,Evening,3.0,3.0,0.0,5323.87,5012.87,7.88,29.04,3.6,2.0,3,3,0,3,1.0,0.0,2,1,66.67
2026-06-18,MFC004,Night,3.0,3.0,0.0,4170.34,4170.34,8.71,22.69,3.87,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-18,MFC005,Morning,8.0,8.0,0.0,4176.0,4047.92,6.8,21.7,3.39,1.0,3,3,0,0,2.67,0.0,6,2,75.0
2026-06-18,MFC005,Evening,9.0,9.0,0.0,10973.04,10676.63,7.97,25.04,3.54,1.0,4,3,1,1,3.0,0.0,6,3,66.67
2026-06-18,MFC005,Night,1.0,1.0,0.0,1217.53,1217.53,10.01,26.58,4.1,0.0,3,2,1,0,0.5,0.0,1,0,100.0
2026-06-18,MFC006,Morning,3.0,3.0,0.0,5234.27,5234.27,7.18,28.86,3.77,0.0,3,2,1,5,1.5,0.0,1,2,33.33
2026-06-18,MFC006,Evening,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2,1,2,0.0,0.0,0,0,0.0
2026-06-18,MFC006,Night,3.0,3.0,0.0,2065.37,2065.37,6.36,20.95,3.9,0.0,3,3,0,3,1.0,0.0,3,0,100.0
2026-06-18,MFC007,Morning,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-06-18,MFC007,Evening,7.0,6.0,1.0,11821.7,11561.32,9.48,26.86,3.71,1.0,3,2,1,3,3.5,14.29,3,3,50.0
2026-06-18,MFC007,Night,4.0,3.0,1.0,4401.84,3423.73,5.28,20.48,3.9,1.0,3,2,1,1,2.0,25.0,3,0,100.0
2026-06-18,MFC008,Morning,4.0,4.0,0.0,5833.73,5833.73,6.52,24.77,3.68,0.0,3,2,1,3,2.0,0.0,4,0,100.0
2026-06-18,MFC008,Evening,8.0,8.0,0.0,7102.82,7102.82,6.5,26.72,3.65,0.0,3,3,0,1,2.67,0.0,6,2,75.0
2026-06-18,MFC008,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2,1,3,0.0,0.0,0,0,0.0
2026-06-18,MFC009,Morning,2.0,2.0,0.0,1340.13,1188.31,6.2,27.48,3.05,1.0,3,3,0,3,0.67,0.0,1,1,50.0
2026-06-18,MFC009,Evening,9.0,9.0,0.0,15020.29,14818.78,7.36,25.39,3.66,1.0,4,4,0,4,2.25,0.0,7,2,77.78
2026-06-18,MFC009,Night,3.0,3.0,0.0,2143.31,2143.31,7.26,23.14,3.77,0.0,3,3,0,0,1.0,0.0,3,0,100.0
2026-06-18,MFC010,Morning,9.0,8.0,1.0,8865.58,8396.96,7.59,23.8,3.47,1.0,4,4,0,2,2.25,11.11,6,2,75.0
2026-06-18,MFC010,Evening,5.0,5.0,0.0,6316.08,6316.08,8.01,28.77,3.84,0.0,3,3,0,2,1.67,0.0,3,2,60.0
2026-06-18,MFC010,Night,4.0,3.0,0.0,3906.53,3750.87,6.05,18.63,3.83,2.0,3,3,0,3,1.33,0.0,3,0,100.0
2026-06-18,MFC011,Morning,6.0,6.0,0.0,6853.33,6081.22,8.31,24.78,3.95,1.0,3,2,1,1,3.0,0.0,6,0,100.0
2026-06-18,MFC011,Evening,8.0,8.0,0.0,5426.04,5231.55,5.42,22.73,3.44,2.0,3,3,0,1,2.67,0.0,8,0,100.0
2026-06-18,MFC011,Night,2.0,2.0,0.0,747.49,688.31,5.54,22.56,2.8,1.0,3,3,0,3,0.67,0.0,2,0,100.0
2026-06-18,MFC012,Morning,3.0,3.0,0.0,2852.06,2852.06,6.24,32.41,3.4,0.0,3,3,0,1,1.0,0.0,1,2,33.33
2026-06-18,MFC012,Evening,2.0,2.0,0.0,1657.88,1657.88,7.92,28.04,3.95,0.0,3,3,0,1,0.67,0.0,2,0,100.0
2026-06-18,MFC012,Night,2.0,2.0,0.0,1888.38,1888.38,6.29,24.18,3.8,0.0,3,3,0,0,0.67,0.0,2,0,100.0
2026-06-18,MFC013,Morning,8.0,6.0,2.0,12301.68,9869.76,6.92,26.31,2.85,3.0,3,3,0,0,2.67,25.0,5,1,83.33
2026-06-18,MFC013,Evening,6.0,6.0,0.0,6610.29,6610.29,5.21,23.55,3.58,0.0,3,3,0,3,2.0,0.0,5,1,83.33
2026-06-18,MFC013,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,2,0.0,0.0,0,0,0.0
2026-06-18,MFC014,Morning,6.0,6.0,0.0,5198.57,5158.97,6.2,22.09,3.58,1.0,3,3,0,2,2.0,0.0,6,0,100.0
2026-06-18,MFC014,Evening,6.0,6.0,0.0,8845.04,8845.04,5.69,27.07,3.35,0.0,3,3,0,1,2.0,0.0,6,0,100.0
2026-06-18,MFC014,Night,3.0,3.0,0.0,1987.41,1987.41,4.51,19.57,4.5,0.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-18,MFC015,Morning,6.0,5.0,1.0,9694.31,8419.76,7.63,29.55,2.75,2.0,3,3,0,1,2.0,16.67,2,3,40.0
2026-06-18,MFC015,Evening,12.0,12.0,0.0,19584.67,19390.24,9.5,29.1,3.55,1.0,4,4,0,3,3.0,0.0,6,6,50.0
2026-06-18,MFC015,Night,1.0,1.0,0.0,781.16,781.16,4.7,19.95,3.8,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-06-18,MFC016,Morning,8.0,8.0,0.0,8226.79,8226.79,7.73,28.24,3.65,0.0,3,3,0,1,2.67,0.0,5,3,62.5
2026-06-18,MFC016,Evening,10.0,10.0,0.0,13485.33,12703.34,6.57,23.07,3.61,0.0,4,4,0,3,2.5,0.0,8,2,80.0
2026-06-18,MFC016,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,3,0.0,0.0,0,0,0.0
2026-06-18,MFC017,Morning,7.0,7.0,0.0,5356.46,5356.46,5.91,24.24,3.4,0.0,3,2,1,0,3.5,0.0,5,2,71.43
2026-06-18,MFC017,Evening,4.0,3.0,1.0,2639.31,2452.64,6.71,28.73,3.4,1.0,3,2,1,1,2.0,25.0,2,1,66.67
2026-06-18,MFC017,Night,2.0,2.0,0.0,1756.0,1756.0,3.96,17.77,4.55,0.0,3,2,1,4,1.0,0.0,2,0,100.0
2026-06-18,MFC018,Morning,4.0,4.0,0.0,4970.77,4841.76,6.27,21.86,3.48,1.0,3,3,0,2,1.33,0.0,4,0,100.0
2026-06-18,MFC018,Evening,8.0,6.0,1.0,10487.78,8123.3,10.67,28.94,3.41,1.0,3,3,0,1,2.67,12.5,5,1,83.33
2026-06-18,MFC018,Night,1.0,1.0,0.0,227.23,227.23,2.5,14.98,4.0,0.0,3,3,0,4,0.33,0.0,1,0,100.0
2026-06-19,MFC001,Morning,9.0,9.0,0.0,8509.49,6920.11,4.95,21.29,3.58,1.0,4,4,0,2,2.25,0.0,9,0,100.0
2026-06-19,MFC001,Evening,7.0,6.0,1.0,7591.0,6462.17,4.72,23.76,3.41,0.0,3,3,0,4,2.33,14.29,5,1,83.33
2026-06-19,MFC001,Night,2.0,2.0,0.0,2368.37,2368.37,4.71,23.6,3.8,0.0,3,3,0,6,0.67,0.0,2,0,100.0
2026-06-19,MFC002,Morning,2.0,1.0,0.0,2794.33,2794.33,10.84,24.06,4.0,0.0,3,3,0,2,0.67,0.0,1,0,100.0
2026-06-19,MFC002,Evening,5.0,5.0,0.0,5223.59,5223.59,5.27,19.53,3.42,0.0,3,3,0,4,1.67,0.0,4,1,80.0
2026-06-19,MFC002,Night,2.0,2.0,0.0,3649.38,3649.38,7.24,27.68,3.55,0.0,3,3,0,2,0.67,0.0,1,1,50.0
2026-06-19,MFC003,Morning,4.0,4.0,0.0,4413.65,4204.72,6.5,23.78,3.18,1.0,3,3,0,3,1.33,0.0,4,0,100.0
2026-06-19,MFC003,Evening,9.0,8.0,0.0,6544.33,6380.27,7.56,27.58,3.51,2.0,4,4,0,2,2.25,0.0,7,1,87.5
2026-06-19,MFC003,Night,5.0,5.0,0.0,6487.79,6487.79,7.39,26.99,3.86,0.0,3,3,0,1,1.67,0.0,5,0,100.0
2026-06-19,MFC004,Morning,3.0,2.0,0.0,3658.05,3658.05,10.02,29.62,4.0,0.0,3,3,0,0,1.0,0.0,2,0,100.0
2026-06-19,MFC004,Evening,10.0,9.0,1.0,11689.06,11305.43,9.09,27.51,3.62,1.0,4,4,0,1,2.5,10.0,6,3,66.67
2026-06-19,MFC004,Night,2.0,2.0,0.0,1257.62,1257.62,5.46,20.62,3.75,0.0,3,2,1,1,1.0,0.0,2,0,100.0
2026-06-19,MFC005,Morning,4.0,4.0,0.0,8415.08,7856.58,10.44,27.4,3.78,1.0,3,3,0,0,1.33,0.0,2,2,50.0
2026-06-19,MFC005,Evening,5.0,5.0,0.0,6916.47,6635.98,7.28,25.88,3.66,0.0,3,3,0,1,1.67,0.0,3,2,60.0
2026-06-19,MFC005,Night,3.0,2.0,1.0,1584.89,873.72,4.77,19.38,3.73,0.0,3,2,1,1,1.5,33.33,2,0,100.0
2026-06-19,MFC006,Morning,8.0,8.0,0.0,8591.53,8591.53,5.81,23.21,3.7,0.0,3,3,0,4,2.67,0.0,7,1,87.5
2026-06-19,MFC006,Evening,8.0,6.0,1.0,7332.77,4988.85,6.04,24.48,3.26,1.0,3,3,0,35,2.67,12.5,4,2,66.67
2026-06-19,MFC006,Night,2.0,2.0,0.0,3344.37,3344.37,8.3,20.66,3.45,0.0,3,3,0,2,0.67,0.0,2,0,100.0
2026-06-19,MFC007,Morning,9.0,9.0,0.0,10387.34,9540.47,6.96,24.36,3.37,0.0,4,4,0,2,2.25,0.0,6,3,66.67
2026-06-19,MFC007,Evening,9.0,8.0,1.0,8411.08,7561.2,8.0,30.04,3.47,2.0,4,4,0,3,2.25,11.11,6,2,75.0
2026-06-19,MFC007,Night,1.0,1.0,0.0,1047.23,339.81,3.41,17.93,3.5,0.0,3,3,0,2,0.33,0.0,1,0,100.0
2026-06-19,MFC008,Morning,3.0,3.0,0.0,3210.25,3210.25,6.59,21.9,3.93,0.0,3,3,0,1,1.0,0.0,2,1,66.67
2026-06-19,MFC008,Evening,10.0,8.0,2.0,10969.53,8852.62,6.02,23.76,3.66,0.0,4,4,0,1,2.5,20.0,7,1,87.5
2026-06-19,MFC008,Night,3.0,3.0,0.0,8216.24,7722.99,7.96,26.4,4.03,1.0,3,3,0,1,1.0,0.0,3,0,100.0
2026-06-19,MFC009,Morning,7.0,7.0,0.0,7232.23,7144.75,5.09,24.01,3.26,1.0,3,2,1,5,3.5,0.0,7,0,100.0
2026-06-19,MFC009,Evening,8.0,8.0,0.0,7992.07,7992.07,6.48,27.18,3.45,0.0,3,3,0,4,2.67,0.0,5,3,62.5
2026-06-19,MFC009,Night,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,3,0,0,0.0,0.0,0,0,0.0
2026-06-19,MFC010,Morning,4.0,4.0,0.0,5913.17,5913.17,8.69,25.07,4.5,0.0,3,3,0,3,1.33,0.0,3,1,75.0
